object_type,object_x,object_y,hand_x,hand_y,move_dx,move_dy,gripper_width
cup,0.30291175842285156,0.2120814323425293,0.20728498697280884,-0.15234804153442383,0.043032046407461166,0.1639932543039322,0.05999999865889549
bottle,0.07100248336791992,-0.5597444772720337,-0.5213366746902466,-0.5613677501678467,0.2665526270866394,0.0007304727914743125,0.03500000014901161
box,0.06506973505020142,-0.5342840552330017,0.3616287112236023,0.5640462636947632,-0.13345153629779816,-0.4942485988140106,0.09000000357627869
cup,0.5602349042892456,0.2817370295524597,0.31146687269210815,0.5617141723632812,0.11194561421871185,-0.12598970532417297,0.05999999865889549
bottle,-0.20590052008628845,0.34114569425582886,-0.5790064930915833,0.39163148403167725,0.16789768636226654,-0.022718604654073715,0.03500000014901161
box,-0.028275012969970703,0.5422924757003784,0.3484746813774109,-0.01149594783782959,-0.16953735053539276,0.24920478463172913,0.09000000357627869
box,-0.33198773860931396,0.03297394514083862,0.45382773876190186,0.5546407699584961,-0.35361695289611816,-0.23475006222724915,0.09000000357627869
cup,0.2532656192779541,-0.20681363344192505,-0.2399907112121582,0.03279799222946167,0.22196534276008606,-0.10782522708177567,0.05999999865889549
cup,-0.2341718077659607,-0.19970986247062683,0.3161205053329468,-0.5139164328575134,-0.24763153493404388,0.14139294624328613,0.05999999865889549
cup,-0.28446364402770996,-0.16808387637138367,0.09151989221572876,-0.5359290838241577,-0.1691925823688507,0.16553033888339996,0.05999999865889549
cup,0.426525354385376,-0.5828482508659363,-0.5042073130607605,0.5862290859222412,0.41882967948913574,-0.526084840297699,0.05999999865889549
bottle,-0.4510970115661621,-0.04818117618560791,0.31080418825149536,0.08591538667678833,-0.3428555428981781,-0.06034345179796219,0.03500000014901161
cup,-0.22069188952445984,-0.3180636465549469,0.14510905742645264,-0.03621721267700195,-0.16461041569709778,-0.12683089077472687,0.05999999865889549
box,-0.17187973856925964,-0.32736897468566895,0.5746698379516602,-0.14507660269737244,-0.33594730496406555,-0.08203156292438507,0.09000000357627869
box,-0.03863167762756348,-0.034888267517089844,0.25207942724227905,0.18656009435653687,-0.13081999123096466,-0.0996517613530159,0.09000000357627869
box,-0.5947929620742798,-0.012053608894348145,0.36909520626068115,0.2749510407447815,-0.4337496757507324,-0.1291520893573761,0.09000000357627869
bottle,0.3505716919898987,-0.5415061116218567,0.5277708768844604,-0.1904653012752533,-0.07973963022232056,-0.15796835720539093,0.03500000014901161
box,0.003470480442047119,0.42684733867645264,-0.09458392858505249,0.5620349645614624,0.044124484062194824,-0.060834430158138275,0.09000000357627869
box,-0.20314458012580872,0.4505765438079834,-0.30458158254623413,0.08856195211410522,0.04564664885401726,0.16290655732154846,0.09000000357627869
bottle,-0.3162875175476074,-0.30434131622314453,-0.503852367401123,0.06318706274032593,0.08440417796373367,-0.16538776457309723,0.03500000014901161
bottle,0.023205280303955078,0.23508304357528687,-0.5836765170097351,-0.3125603199005127,0.27309679985046387,0.24643950164318085,0.03500000014901161
bottle,0.3479872941970825,-0.09486109018325806,0.41869235038757324,-0.4981568455696106,-0.031817276030778885,0.18148308992385864,0.03500000014901161
bottle,0.01150047779083252,0.5045764446258545,-0.32281410694122314,0.047069251537323,0.15044155716896057,0.20587822794914246,0.03500000014901161
cup,-0.23935040831565857,0.05860888957977295,0.450610876083374,-0.35325318574905396,-0.31048259139060974,0.18533793091773987,0.05999999865889549
cup,0.1826656460762024,0.31680935621261597,0.5081906318664551,0.15849906206130981,-0.14648623764514923,0.07123962789773941,0.05999999865889549
cup,-0.4314020872116089,-0.05047190189361572,0.16062915325164795,-0.030047178268432617,-0.2664140462875366,-0.009191125631332397,0.05999999865889549
bottle,0.3971249461174011,0.15010720491409302,-0.0006625652313232422,-0.1624699831008911,0.17900437116622925,0.14065973460674286,0.03500000014901161
bottle,-0.29774531722068787,-0.13450190424919128,-0.36995846033096313,-0.30800771713256836,0.03249591216444969,0.07807761430740356,0.03500000014901161
cup,0.053176701068878174,0.04454725980758667,0.19097012281417847,0.0029106736183166504,-0.06200703978538513,0.01873646304011345,0.05999999865889549
cup,0.5708785057067871,0.21988195180892944,-0.21043574810028076,0.17587816715240479,0.35159140825271606,0.019801702350378036,0.05999999865889549
box,0.10583889484405518,-0.4610327482223511,0.4257138967514038,-0.4395952820777893,-0.14394374191761017,-0.00964685995131731,0.09000000357627869
box,0.4507976770401001,-0.01776576042175293,0.13415437936782837,-0.1122812032699585,0.1424894779920578,0.042531948536634445,0.09000000357627869
bottle,0.3470849394798279,0.4643896818161011,0.013427734375,0.5613040924072266,0.1501457393169403,-0.04361148178577423,0.03500000014901161
bottle,0.4527108669281006,0.16731566190719604,-0.11322256922721863,-0.3341970443725586,0.25467005372047424,0.22568070888519287,0.03500000014901161
box,-0.07344561815261841,-0.24795743823051453,-0.09010225534439087,0.41304194927215576,0.00749548664316535,-0.2974497377872467,0.09000000357627869
cup,-0.22139641642570496,-0.5910027027130127,-0.0756767988204956,-0.5672457218170166,-0.06557382643222809,-0.010690640658140182,0.05999999865889549
bottle,-0.5719426870346069,0.36204177141189575,-0.3501787781715393,0.016627848148345947,-0.09979375451803207,0.15543626248836517,0.03500000014901161
box,0.2938987612724304,0.0916946530342102,-0.1863398551940918,0.45053207874298096,0.21610736846923828,-0.16147683560848236,0.09000000357627869
bottle,-0.12933790683746338,-0.2230057418346405,0.025979995727539062,-0.22286102175712585,-0.06989305466413498,-6.512403342640027e-05,0.03500000014901161
bottle,0.11323666572570801,-0.11047405004501343,0.1416081190109253,0.17844146490097046,-0.012767153792083263,-0.13001197576522827,0.03500000014901161
box,-0.5650235414505005,-0.09135580062866211,0.3974912762641907,0.22767788171768188,-0.4331316649913788,-0.14356514811515808,0.09000000357627869
box,-0.468284547328949,-0.4322086572647095,0.3565896153450012,0.38679951429367065,-0.3711933493614197,-0.36855366826057434,0.09000000357627869
box,-0.39930856227874756,0.21433323621749878,0.5427534580230713,0.31655430793762207,-0.423927903175354,-0.04599948227405548,0.09000000357627869
bottle,-0.5983228087425232,-0.06628453731536865,0.5710265636444092,-0.26589861512184143,-0.5262072086334229,0.08982633054256439,0.03500000014901161
box,-0.5795384645462036,0.1324692964553833,0.05005991458892822,-0.5451818704605103,-0.28331926465034485,0.3049430251121521,0.09000000357627869
cup,0.3129007816314697,0.21872150897979736,0.5152485370635986,0.35853058099746704,-0.09105648845434189,-0.06291408091783524,0.05999999865889549
cup,-0.08068597316741943,-0.1769753098487854,-0.47432443499565125,0.34216010570526123,0.17713730037212372,-0.23361092805862427,0.05999999865889549
box,0.19997727870941162,0.2057393193244934,0.15888762474060059,0.12557417154312134,0.018490344285964966,0.03607431426644325,0.09000000357627869
bottle,0.5467109680175781,0.2807773947715759,0.3365265727043152,-0.12369489669799805,0.09458297491073608,0.18201252818107605,0.03500000014901161
box,-0.37702828645706177,-0.10392287373542786,-0.5043777227401733,0.16897135972976685,0.05730724334716797,-0.12280239909887314,0.09000000357627869
bottle,-0.0063076019287109375,0.4991656541824341,0.36740636825561523,-0.02058863639831543,-0.16817128658294678,0.23388943076133728,0.03500000014901161
bottle,-0.5566310882568359,-0.38772106170654297,-0.4712145924568176,-0.5843808650970459,-0.03843742236495018,0.08849690854549408,0.03500000014901161
box,-0.3250064253807068,0.3565731644630432,0.1195601224899292,0.43271875381469727,-0.20005494356155396,-0.034265514463186264,0.09000000357627869
box,-0.48826056718826294,0.07913851737976074,0.5984213352203369,0.026755154132843018,-0.48900681734085083,0.023572511970996857,0.09000000357627869
bottle,0.4125105142593384,0.2343849539756775,-0.1799856722354889,-0.2137061059474945,0.26662325859069824,0.20164097845554352,0.03500000014901161
box,-0.2849946618080139,-0.4452298879623413,0.4637199640274048,0.03673052787780762,-0.3369215726852417,-0.21688218414783478,0.09000000357627869
cup,-0.16669806838035583,0.10191857814788818,-0.18501585721969604,-0.4401966333389282,0.00824300479143858,0.24395184218883514,0.05999999865889549
bottle,0.13790428638458252,-0.08045810461044312,0.03388267755508423,0.30426549911499023,0.04680972173810005,-0.17312560975551605,0.03500000014901161
cup,-0.37050318717956543,0.06463873386383057,0.39582496881484985,-0.23871389031410217,-0.3448476493358612,0.13650867342948914,0.05999999865889549
box,-0.18986544013023376,0.24116331338882446,-0.12292322516441345,-0.4930100739002228,-0.03012399561703205,0.3303780257701874,0.09000000357627869
cup,-0.43829870223999023,0.48324108123779297,-0.2911582291126251,-0.4049280881881714,-0.0662132129073143,0.399676114320755,0.05999999865889549
cup,-0.40835368633270264,-0.5518979430198669,-0.046961307525634766,-0.5279565453529358,-0.16262656450271606,-0.010773628950119019,0.05999999865889549
cup,0.27675503492355347,-0.09054780006408691,-0.2503390908241272,0.33979320526123047,0.23719234764575958,-0.19365344941616058,0.05999999865889549
box,0.48453986644744873,0.1378568410873413,-0.3155770003795624,0.10361796617507935,0.36005258560180664,0.015407493337988853,0.09000000357627869
bottle,-0.543655514717102,-0.02481067180633545,-0.30002203583717346,-0.42934250831604004,-0.10963506251573563,0.1820393204689026,0.03500000014901161
bottle,-0.11814865469932556,-0.1288171410560608,-0.11129766702651978,-0.12710079550743103,-0.0030829443130642176,-0.000772355473600328,0.03500000014901161
bottle,-0.38015615940093994,0.3823850750923157,0.5727213621139526,-0.2560847997665405,-0.42879486083984375,0.2873114347457886,0.03500000014901161
box,-0.3803611397743225,0.573604941368103,-0.5770646929740906,-0.1703176200389862,0.08851659297943115,0.33476516604423523,0.09000000357627869
bottle,-0.2758427560329437,0.11915093660354614,-0.3284703493118286,0.22697752714157104,0.02368241548538208,-0.048521965742111206,0.03500000014901161
cup,0.21659338474273682,-0.0684625506401062,0.15085959434509277,0.11283230781555176,0.02958020567893982,-0.0815826877951622,0.05999999865889549
box,-0.08035749197006226,0.03160226345062256,0.3433772921562195,0.28547197580337524,-0.19068065285682678,-0.11424136906862259,0.09000000357627869
cup,-0.1876572072505951,0.10874313116073608,-0.18248876929283142,-0.13946399092674255,-0.002325796987861395,0.11169320344924927,0.05999999865889549
bottle,-0.46587127447128296,0.11288273334503174,0.28008484840393066,-0.24128001928329468,-0.3356802463531494,0.1593732386827469,0.03500000014901161
cup,0.19354957342147827,-0.5283059477806091,0.5872898101806641,-0.028249800205230713,-0.1771831065416336,-0.2250252664089203,0.05999999865889549
box,-0.483682781457901,0.29652947187423706,0.1630750298500061,-0.5664882063865662,-0.2910410165786743,0.388357937335968,0.09000000357627869
box,-0.3103230893611908,-0.4203212857246399,0.3556672930717468,0.5749912261962891,-0.2996956408023834,-0.44789060950279236,0.09000000357627869
cup,0.3573823571205139,0.36817699670791626,-0.4159894585609436,0.1102491021156311,0.34801730513572693,0.1160675510764122,0.05999999865889549
cup,0.35990798473358154,-0.4994095265865326,-0.4164814352989197,-0.3699144124984741,0.3493752181529999,-0.05827280133962631,0.05999999865889549
box,-0.005387663841247559,0.21050912141799927,0.047542452812194824,0.45662081241607666,-0.023818552494049072,-0.11075025796890259,0.09000000357627869
bottle,0.5285719633102417,0.5094807147979736,0.35345327854156494,0.2865549325942993,0.0788034051656723,0.1003165990114212,0.03500000014901161
box,0.5079547166824341,0.3130010962486267,-0.09453177452087402,-0.14166328310966492,0.2711189091205597,0.20459896326065063,0.09000000357627869
cup,0.41207802295684814,0.15974313020706177,-0.5763351321220398,-0.5767028331756592,0.4447859227657318,0.33140066266059875,0.05999999865889549
bottle,0.5185110569000244,-0.20735472440719604,0.33454495668411255,0.5486680269241333,0.0827847421169281,-0.3402102291584015,0.03500000014901161
cup,0.09844070672988892,-0.26558226346969604,-0.3866138458251953,0.004024147987365723,0.2182745486497879,-0.1213228851556778,0.05999999865889549
cup,-0.40892958641052246,-0.12507426738739014,0.06075567007064819,0.05174773931503296,-0.21135835349559784,-0.07956989854574203,0.05999999865889549
bottle,0.3993695378303528,0.02299124002456665,0.17259037494659424,-0.0897403359413147,0.10205061733722687,0.05072920769453049,0.03500000014901161
box,-0.21908462047576904,-0.4482191801071167,-0.35438311100006104,-0.0703919529914856,0.06088431924581528,-0.17002224922180176,0.09000000357627869
cup,0.3619840145111084,0.4779973030090332,0.31853288412094116,-0.2633601129055023,0.019553007557988167,0.3336108326911926,0.05999999865889549
bottle,0.3544272780418396,-0.2950831949710846,-0.29370948672294617,-0.5041936635971069,0.2916615307331085,0.09409970790147781,0.03500000014901161
bottle,0.49772000312805176,0.3856579065322876,0.40293824672698975,-0.4288285970687866,0.042651787400245667,0.36651891469955444,0.03500000014901161
box,-0.566408097743988,0.5987910032272339,0.14109623432159424,0.032894670963287354,-0.31837692856788635,0.25465333461761475,0.09000000357627869
bottle,0.22606343030929565,0.572320818901062,0.05771529674530029,-0.13640457391738892,0.07575666159391403,0.3189264237880707,0.03500000014901161
bottle,0.5690701007843018,-0.016849637031555176,0.13344848155975342,0.10506463050842285,0.19602972269058228,-0.05486141890287399,0.03500000014901161
bottle,-0.35509738326072693,0.017662465572357178,-0.09388840198516846,-0.4658581018447876,-0.11754404008388519,0.2175842523574829,0.03500000014901161
box,0.4534635543823242,-0.34693673253059387,-0.22772657871246338,-0.4368385970592499,0.306535542011261,0.040455836802721024,0.09000000357627869
cup,-0.5532361268997192,-0.1742328703403473,0.3409673571586609,-0.032034456729888916,-0.40239155292510986,-0.06398928165435791,0.05999999865889549
bottle,-0.0094071626663208,-0.1016247570514679,-0.456933856010437,0.47332584857940674,0.20138700306415558,-0.2587277591228485,0.03500000014901161
bottle,-0.06393778324127197,0.35968297719955444,0.4871915578842163,0.46961259841918945,-0.24800819158554077,-0.049468327313661575,0.03500000014901161
cup,0.2482258677482605,0.5444719791412354,-0.1408960223197937,-0.26906806230545044,0.17510484158992767,0.3660930097103119,0.05999999865889549
box,0.27912139892578125,0.31715458631515503,-0.23447293043136597,0.5220990180969238,0.23111744225025177,-0.09222499281167984,0.09000000357627869
bottle,-0.005609869956970215,-0.2770484685897827,-0.12200960516929626,0.37332624197006226,0.05237988010048866,-0.2926686108112335,0.03500000014901161
bottle,-0.31062421202659607,0.2198975682258606,0.02256554365158081,-0.5083006024360657,-0.14993537962436676,0.32768917083740234,0.03500000014901161
cup,-0.37544524669647217,0.5666670799255371,-0.523858904838562,0.5101053714752197,0.06678614765405655,0.025452768430113792,0.05999999865889549
bottle,-0.5980744361877441,0.06485652923583984,-0.15674078464508057,-0.29100286960601807,-0.1986001431941986,0.16013672947883606,0.03500000014901161
box,-0.26769983768463135,0.17840468883514404,-0.5973148941993713,0.09209942817687988,0.14832676947116852,0.03883736580610275,0.09000000357627869
bottle,0.1122124195098877,-0.07449591159820557,-0.00682830810546875,0.4027022123336792,0.05356832593679428,-0.2147391438484192,0.03500000014901161
bottle,0.49219322204589844,-0.10591951012611389,-0.27467188239097595,-0.035902976989746094,0.34508928656578064,-0.03150743991136551,0.03500000014901161
bottle,-0.5609881281852722,0.00626826286315918,-0.3459789454936981,0.32241392135620117,-0.09675412625074387,-0.14226554334163666,0.03500000014901161
box,0.4457402229309082,-0.46065181493759155,0.22791045904159546,0.25719523429870605,0.09802339226007462,-0.32303115725517273,0.09000000357627869
cup,0.5003608465194702,-0.3476411998271942,0.20055198669433594,0.5705541372299194,0.13491398096084595,-0.4131878912448883,0.05999999865889549
bottle,-0.28277578949928284,0.5599108934402466,-0.23032602667808533,0.1160312294960022,-0.02360239252448082,0.19974584877490997,0.03500000014901161
bottle,-0.41079699993133545,0.2539328932762146,0.07399523258209229,0.18928587436676025,-0.21815650165081024,0.029091157019138336,0.03500000014901161
cup,0.21332663297653198,-0.25128257274627686,-0.5150696039199829,-0.32045912742614746,0.32777830958366394,0.031129449605941772,0.05999999865889549
cup,-0.49308881163597107,0.009987890720367432,-0.1530260443687439,0.5308127403259277,-0.1530282348394394,-0.23437117040157318,0.05999999865889549
cup,-0.22650441527366638,0.10560381412506104,-0.4733092784881592,-0.5095021724700928,0.1110621839761734,0.27679768204689026,0.05999999865889549
bottle,0.26649773120880127,-0.5066816806793213,-0.43434298038482666,0.40587568283081055,0.3153783082962036,-0.4106507897377014,0.03500000014901161
bottle,0.36286264657974243,0.5364097356796265,0.26266616582870483,0.3494570851325989,0.04508841410279274,0.08412869274616241,0.03500000014901161
bottle,0.14055109024047852,0.468059778213501,-0.4195699095726013,-0.5062795877456665,0.25205445289611816,0.43845269083976746,0.03500000014901161
cup,0.5100269317626953,-0.027722537517547607,-0.004184603691101074,-0.2749845087528229,0.2313951849937439,0.11126788705587387,0.05999999865889549
box,0.042601048946380615,-0.25411105155944824,-0.1198914647102356,-0.36558860540390015,0.07312162965536118,0.05016489699482918,0.09000000357627869
bottle,0.4969937801361084,0.5191605091094971,0.019462108612060547,-0.4738229513168335,0.21488924324512482,0.4468425512313843,0.03500000014901161
box,-0.22152650356292725,0.2083536982536316,-0.5690308213233948,-0.3777872323989868,0.1563769429922104,0.2637633979320526,0.09000000357627869
bottle,-0.07077068090438843,-0.030274689197540283,-0.32022571563720703,0.158486008644104,0.11225476115942001,-0.08494231104850769,0.03500000014901161
cup,0.30267763137817383,-0.24731513857841492,0.4159313440322876,0.48471903800964355,-0.05096416920423508,-0.32941538095474243,0.05999999865889549
cup,0.33449429273605347,-0.09012371301651001,-0.1960568130016327,0.18200331926345825,0.2387479841709137,-0.12245716154575348,0.05999999865889549
box,0.1571255326271057,-0.03520917892456055,0.5179061889648438,0.5583161115646362,-0.16235129535198212,-0.267086386680603,0.09000000357627869
box,-0.007187187671661377,-0.4670061469078064,-0.4970162808895111,-0.5259537696838379,0.22042308747768402,0.026526428759098053,0.09000000357627869
box,0.10932397842407227,-0.3948502242565155,-0.370704710483551,-0.43370434641838074,0.21601291000843048,0.017484353855252266,0.09000000357627869
cup,0.5084890127182007,0.47942352294921875,-0.42901068925857544,0.04495823383331299,0.42187485098838806,0.19550937414169312,0.05999999865889549
bottle,0.46938371658325195,0.2282193899154663,0.4352400302886963,0.4834188222885132,0.01536465808749199,-0.11483974009752274,0.03500000014901161
box,0.18723702430725098,-0.2531355321407318,-0.056532859802246094,0.3518992066383362,0.10969644784927368,-0.27226561307907104,0.09000000357627869
bottle,0.1861380934715271,-0.0599784255027771,0.5960052013397217,0.4108901023864746,-0.18444019556045532,-0.2118908315896988,0.03500000014901161
cup,-0.04401195049285889,-0.5258442163467407,0.15870904922485352,-0.024336576461791992,-0.09122444689273834,-0.2256784290075302,0.05999999865889549
cup,0.15705013275146484,-0.14022669196128845,-0.44977086782455444,-0.1897926926612854,0.27306944131851196,0.022304698824882507,0.05999999865889549
box,0.5750294923782349,-0.004674553871154785,0.5744221210479736,0.43337857723236084,0.0002733170986175537,-0.19712390005588531,0.09000000357627869
cup,-0.09017515182495117,0.4345278739929199,-0.5362653732299805,-0.20545479655265808,0.20074059069156647,0.2879922091960907,0.05999999865889549
bottle,0.4004136323928833,-0.34889817237854004,0.2856009602546692,-0.5417683124542236,0.05166570097208023,0.08679156005382538,0.03500000014901161
cup,0.07554042339324951,0.4705268144607544,-0.29372191429138184,-0.03924250602722168,0.16616804897785187,0.22939619421958923,0.05999999865889549
box,-0.4130578637123108,0.25697869062423706,0.2398555874824524,-0.26554787158966064,-0.29381105303764343,0.235136941075325,0.09000000357627869
cup,-0.1276170015335083,-0.2870219945907593,0.3693593144416809,0.2088029980659485,-0.2236393392086029,-0.22312124073505402,0.05999999865889549
bottle,0.07131713628768921,-0.10643348097801208,-0.3073033392429352,0.28316885232925415,0.17037920653820038,-0.1753210425376892,0.03500000014901161
box,0.0941474437713623,-0.5366294384002686,-0.2845194339752197,-0.4180912375450134,0.17040008306503296,-0.05334218963980675,0.09000000357627869
box,0.005770325660705566,0.2279689908027649,-0.5765184164047241,-0.05086016654968262,0.2620299160480499,0.12547311186790466,0.09000000357627869
cup,0.4254087209701538,0.4814341068267822,0.5739619731903076,0.09963732957839966,-0.06684896349906921,0.17180854082107544,0.05999999865889549
cup,-0.30234384536743164,0.3199419379234314,-0.04540896415710449,0.0861172080039978,-0.1156206950545311,0.10522112250328064,0.05999999865889549
bottle,0.3240780234336853,0.3211461901664734,0.5277396440505981,-0.08503168821334839,-0.09164772927761078,0.18278004229068756,0.03500000014901161
cup,-0.1294746696949005,0.40451300144195557,-0.5431984066963196,0.2931818962097168,0.18617567420005798,0.05009899660944939,0.05999999865889549
box,0.18761473894119263,0.13609182834625244,-0.2680562734603882,0.4330357313156128,0.2050519436597824,-0.13362474739551544,0.09000000357627869
bottle,-0.2804681062698364,0.47797369956970215,-0.37182408571243286,0.42169857025146484,0.041110191494226456,0.025323808193206787,0.03500000014901161
box,-0.46838200092315674,0.11857390403747559,0.26003366708755493,-0.48702552914619446,-0.32778704166412354,0.2725197374820709,0.09000000357627869
box,0.298733651638031,0.16183340549468994,0.365287184715271,0.06325787305831909,-0.029949089512228966,0.0443589873611927,0.09000000357627869
cup,-0.5735032558441162,0.5654774904251099,0.02004563808441162,0.4215589761734009,-0.26709699630737305,0.06476332992315292,0.05999999865889549
box,0.5890252590179443,-0.265850692987442,-0.35598236322402954,-0.043503403663635254,0.42525342106819153,-0.10005627572536469,0.09000000357627869
cup,0.5835237503051758,0.5570472478866577,-0.05848759412765503,-0.2946830987930298,0.2889050841331482,0.38327863812446594,0.05999999865889549
bottle,-0.3079305589199066,0.08441054821014404,-0.4394989013671875,0.5643494129180908,0.05920575186610222,-0.21597248315811157,0.03500000014901161
bottle,-0.1761232316493988,-0.23846885561943054,0.5057394504547119,-0.480272501707077,-0.3068382143974304,0.1088116392493248,0.03500000014901161
cup,-0.40171873569488525,-0.31231364607810974,0.22335243225097656,-0.26511311531066895,-0.2812820076942444,-0.0212402381002903,0.05999999865889549
bottle,-0.5758128762245178,0.4941960573196411,-0.1674661934375763,0.49495482444763184,-0.1837560087442398,-0.0003414452075958252,0.03500000014901161
cup,0.04335618019104004,-0.13106095790863037,0.11682027578353882,-0.23554939031600952,-0.03305884078145027,0.04701979458332062,0.05999999865889549
box,-0.09395742416381836,0.04234576225280762,-0.09032118320465088,-0.2300044298171997,-0.0016363083850592375,0.12255758047103882,0.09000000357627869
cup,0.3518494963645935,-0.23566225171089172,-0.5016133785247803,-0.18625101447105408,0.38405829668045044,-0.02223505638539791,0.05999999865889549
bottle,0.5842101573944092,-0.13886454701423645,0.38793283700942993,-0.21185073256492615,0.08832479268312454,0.032843783497810364,0.03500000014901161
cup,-0.2300245463848114,0.27908337116241455,0.3632362484931946,0.04403179883956909,-0.2669673264026642,0.1057732030749321,0.05999999865889549
cup,0.5376483201980591,-0.2396085262298584,0.06920140981674194,-0.41950008273124695,0.2108011096715927,0.08095119893550873,0.05999999865889549
cup,0.2597442865371704,0.5294622182846069,-0.5476770401000977,0.5414694547653198,0.3633395731449127,-0.005403256043791771,0.05999999865889549
box,0.4067727327346802,0.16084760427474976,0.2161070704460144,0.2631087899208069,0.08579954504966736,-0.04601753130555153,0.09000000357627869
box,-0.11931732296943665,0.1910143494606018,-0.39303991198539734,-0.3742825984954834,0.12317515909671783,0.2543836236000061,0.09000000357627869
box,-0.2113199532032013,-0.3014277219772339,-0.12203249335289001,0.09092217683792114,-0.040179356932640076,-0.17655745148658752,0.09000000357627869
bottle,0.3729422688484192,0.34973615407943726,-0.004277944564819336,0.1446901559829712,0.16974909603595734,0.09227069467306137,0.03500000014901161
cup,-0.5163688063621521,0.5854371786117554,0.26512742042541504,-0.4136728048324585,-0.35167330503463745,0.4495994746685028,0.05999999865889549
cup,0.46612703800201416,-0.08398854732513428,-0.5112030506134033,0.10772854089736938,0.4397985339164734,-0.08627268671989441,0.05999999865889549
box,-0.4121767282485962,0.36783766746520996,-0.38734692335128784,-0.47012409567832947,-0.011173412203788757,0.37708279490470886,0.09000000357627869
cup,-0.2390480637550354,0.44558584690093994,-0.47362035512924194,0.39003539085388184,0.10555753111839294,0.024997703731060028,0.05999999865889549
box,0.443400502204895,0.06456613540649414,-0.2873033583164215,-0.12200388312339783,0.3288167119026184,0.0839565098285675,0.09000000357627869
cup,0.11586827039718628,-0.1433752477169037,0.2878016233444214,-0.1967371106147766,-0.07737001031637192,0.024012837558984756,0.05999999865889549
box,0.0054700374603271484,-0.2872902750968933,0.38006919622421265,-0.571708083152771,-0.1685696244239807,0.12798801064491272,0.09000000357627869
box,-0.3291822373867035,-0.4932820200920105,0.5545028448104858,-0.16221478581428528,-0.3976582884788513,-0.1489802449941635,0.09000000357627869
cup,0.5349353551864624,-0.13505080342292786,0.36226922273635864,-0.538851797580719,0.07769975811243057,0.18171043694019318,0.05999999865889549
box,-0.5575278997421265,-0.07906126976013184,-0.2969389259815216,-0.014920294284820557,-0.11726503819227219,-0.028863437473773956,0.09000000357627869
box,0.1217605471611023,-0.5978938341140747,-0.20078250765800476,-0.2659117877483368,0.14514437317848206,-0.14939191937446594,0.09000000357627869
box,0.09473395347595215,0.5928192138671875,-0.16151541471481323,-0.21581754088401794,0.11531221121549606,0.3638865351676941,0.09000000357627869
cup,0.5837702751159668,-0.3096570372581482,-0.1513494849205017,-0.1383877694606781,0.33080387115478516,-0.0770711675286293,0.05999999865889549
box,0.08901095390319824,-0.3054271638393402,-0.05901068449020386,0.37988394498825073,0.06660973280668259,-0.3083899915218353,0.09000000357627869
box,0.48568832874298096,0.4231607913970947,0.5007559061050415,0.5201585292816162,-0.006780409719794989,-0.04364898055791855,0.09000000357627869
cup,-0.03330129384994507,0.020706593990325928,-0.042699217796325684,0.17042583227157593,0.0042290654964745045,-0.06737365573644638,0.05999999865889549
box,-0.2952098846435547,-0.36832481622695923,0.4373239278793335,0.26839637756347656,-0.3296402096748352,-0.28652453422546387,0.09000000357627869
cup,-0.5767748355865479,0.3883132338523865,-0.27064505219459534,0.3484033942222595,-0.13775840401649475,0.01795942708849907,0.05999999865889549
box,-0.36864912509918213,0.40068209171295166,0.4263615608215332,-0.0931386947631836,-0.35775479674339294,0.2222193479537964,0.09000000357627869
cup,0.21315932273864746,0.313041627407074,-0.32004377245903015,-0.16222092509269714,0.23994140326976776,0.2138681411743164,0.05999999865889549
cup,-0.5523850321769714,0.3944111466407776,-0.29836928844451904,0.24073201417922974,-0.11430708318948746,0.06915561109781265,0.05999999865889549
cup,-0.38273000717163086,-0.2812694013118744,-0.1500842571258545,-0.5049033164978027,-0.10469058156013489,0.10063526034355164,0.05999999865889549
cup,-0.20878538489341736,-0.1102965772151947,0.08050447702407837,0.3106176257133484,-0.13018043339252472,-0.18941138684749603,0.05999999865889549
box,-0.20333948731422424,-0.4801075756549835,0.3115757703781128,-0.49449092149734497,-0.23171184957027435,0.006472505629062653,0.09000000357627869
cup,-0.20144063234329224,-0.045176565647125244,0.3123507499694824,-0.377937376499176,-0.23120611906051636,0.14974236488342285,0.05999999865889549
box,-0.47187575697898865,0.014042377471923828,0.5010721683502197,-0.1441258192062378,-0.43782657384872437,0.07117568701505661,0.09000000357627869
box,0.37674349546432495,0.4505809545516968,-0.2643525302410126,-0.25045260787010193,0.28849318623542786,0.31546512246131897,0.09000000357627869
bottle,0.046460866928100586,0.03866094350814819,-0.14922645688056946,0.17752152681350708,0.08805929124355316,-0.06248725950717926,0.03500000014901161
bottle,-0.5594167709350586,0.5899437665939331,-0.404297411441803,-0.26146990060806274,-0.06980370730161667,0.38313615322113037,0.03500000014901161
cup,-0.3039613962173462,0.2605174779891968,-0.4903884530067444,-0.14160463213920593,0.08389217406511307,0.1809549480676651,0.05999999865889549
bottle,-0.06293541193008423,0.35171812772750854,-0.4596414566040039,0.17057496309280396,0.17851771414279938,0.08151442557573318,0.03500000014901161
bottle,-0.30572471022605896,0.15188616514205933,0.08680671453475952,-0.16175252199172974,-0.1766391396522522,0.14113740622997284,0.03500000014901161
cup,-0.3535401225090027,0.19174224138259888,0.17476528882980347,-0.3063795864582062,-0.23773743212223053,0.22415481507778168,0.05999999865889549
